id,track_name,artist_name,album_name,external_url,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence
3LKgZUoFX1c4uT1CPDoOhz,Bitter Fuck,Joji,In Tongues,https://open.spotify.com/track/3LKgZUoFX1c4uT1CPDoOhz,2017-11-03,0.426,0.8029999999999999,154443,0.338,1,0.00503,0,0.117,-9.397,1,60,0.0415,119.989,0.0723
6RD9GItAGZ3gbUbx14okHF,One I Want (feat. PARTYNEXTDOOR),Majid Jordan,The Space Between,https://open.spotify.com/track/6RD9GItAGZ3gbUbx14okHF,2017-10-27,0.257,0.913,212547,0.223,0,8.78e-05,11,0.0786,-12.421,0,59,0.321,139.968,0.35
4vDQMtAXkPwRxEqM8oXtMQ,Omaha,Toro y Moi,Omaha,https://open.spotify.com/track/4vDQMtAXkPwRxEqM8oXtMQ,2017-04-10,0.0645,0.618,196791,0.498,0,0.0301,3,0.291,-8.29,1,57,0.0259,80.055,0.818
7Jcvu13qlP4km0uDX9p2pZ,Que Bonito Es Querer,Ulices Chaidez,El Elegido,https://open.spotify.com/track/7Jcvu13qlP4km0uDX9p2pZ,2017-11-24,0.802,0.746,209664,0.384,0,0.0,7,0.133,-6.905,0,63,0.0338,134.04399999999998,0.4270000000000001
193Dm5SqYy3hTSbuzxbwKc,Writer In The Dark,Lorde,Melodrama,https://open.spotify.com/track/193Dm5SqYy3hTSbuzxbwKc,2017-06-16,0.73,0.325,216611,0.271,0,0.0,7,0.301,-8.068999999999999,1,62,0.0418,71.855,0.279
0283eP3qI4fMOwPCZqPqJY,Rolling Up My Weed,Doobie,Rolling Up My Weed,https://open.spotify.com/track/0283eP3qI4fMOwPCZqPqJY,2017-11-24,0.211,0.83,180000,0.45,1,6.459999999999997e-05,5,0.116,-7.1789999999999985,1,56,0.393,159.945,0.206
7sLDnUauivS2vN6Z9EfUJT,1942 Flows,Meek Mill,Wins & Losses,https://open.spotify.com/track/7sLDnUauivS2vN6Z9EfUJT,2017-07-21,0.0515,0.63,282667,0.628,1,0.0,2,0.091,-4.016,1,58,0.327,121.307,0.266
0Psz3az3RIYfJpnsajBT8N,Nanã,Polo & Pan,Caravelle,https://open.spotify.com/track/0Psz3az3RIYfJpnsajBT8N,2017-05-19,0.191,0.685,190827,0.735,0,0.038,4,0.188,-6.3370000000000015,0,65,0.0334,94.035,0.385
4SNtyKNyYJ8ERT7YLlnFBr,So Young,Portugal. The Man,Woodstock,https://open.spotify.com/track/4SNtyKNyYJ8ERT7YLlnFBr,2017-06-16,0.348,0.6709999999999999,246480,0.445,0,5.93e-05,4,0.155,-7.842,0,63,0.0291,75.99600000000002,0.8109999999999999
4MV4wa3Dke1GMBtk06GMR0,Keep On,Kehlani,SweetSexySavage (Deluxe),https://open.spotify.com/track/4MV4wa3Dke1GMBtk06GMR0,2017-01-27,0.264,0.74,209122,0.453,1,7.13e-05,5,0.129,-7.58,0,60,0.151,98.057,0.514
2Vdub5mY4lad7w64bFPUez,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,2017-03-09,0.0277,0.489,194942,0.962,0,6.18e-06,0,0.128,-2.597,1,56,0.215,104.563,0.518
4iDaYVSL0zwFLacCt0F7h9,Noches de Aventura,Ozuna,Odisea,https://open.spotify.com/track/4iDaYVSL0zwFLacCt0F7h9,2017-08-25,0.218,0.763,236707,0.753,0,0.0,2,0.0691,-4.5539999999999985,1,63,0.152,183.938,0.6409999999999999
15jIpgBlSbxsPVsKPNYkNp,Boyfriend,COIN,How Will You Know If You Never Try,https://open.spotify.com/track/15jIpgBlSbxsPVsKPNYkNp,2017-04-21,0.016,0.5720000000000001,179013,0.916,0,9.68e-06,0,0.208,-4.83,1,58,0.0576,150.088,0.464
1igr912oduAmZQaoGhiADw,Riot,Hollywood Undead,Five,https://open.spotify.com/track/1igr912oduAmZQaoGhiADw,2017-10-27,0.00215,0.7070000000000001,227882,0.925,1,3.62e-06,1,0.0617,-3.067,1,62,0.0362,110.012,0.583
1rkczjrPToWgR7ldFn2fzu,Sunday,Matty Wood$,DopeBoy,https://open.spotify.com/track/1rkczjrPToWgR7ldFn2fzu,2017-11-12,0.0451,0.71,160566,0.643,1,0.0,7,0.0628,-14.703,1,57,0.194,167.94799999999995,0.687
12C6ufD5zOWsQGHQY7aXRM,The Violence,Rise Against,Wolves,https://open.spotify.com/track/12C6ufD5zOWsQGHQY7aXRM,2017-06-09,4.11e-05,0.294,228720,0.92,0,0.000232,10,0.0804,-2.471,0,62,0.0635,184.007,0.5820000000000001
2P38H0wA557qiDpZ09M2dn,Million Miles,Kody West,Green,https://open.spotify.com/track/2P38H0wA557qiDpZ09M2dn,2017-04-13,0.00149,0.488,243240,0.831,0,0.000441,3,0.336,-5.559,1,56,0.0349,142.124,0.414
3vnGRHbTtEJXprw7MzJ8H7,too all the ladies in the place,Bassti,she says it's too much,https://open.spotify.com/track/3vnGRHbTtEJXprw7MzJ8H7,2017-07-14,0.94,0.6990000000000001,125934,0.117,0,0.109,3,0.14,-17.311,1,60,0.392,82.99799999999998,0.477
0DIDL9wmrSRMViRqsmZfmB,Adoro (with Armando Manzanero),Bronco,Contigo Aprendí,https://open.spotify.com/track/0DIDL9wmrSRMViRqsmZfmB,2017-09-21,0.306,0.7390000000000001,213467,0.623,0,0.0,4,0.139,-8.639,0,58,0.0875,78.84,0.831
4JkKXuKp2RdbE5M7L4z19Z,Lovesong (The Way) [feat. Bluets],Charlie Burg,"One, Violet",https://open.spotify.com/track/4JkKXuKp2RdbE5M7L4z19Z,2017-09-18,0.399,0.555,239523,0.468,0,0.0,9,0.172,-7.64,1,59,0.0592,113.345,0.41
4uzUuDjoufcBXYZ27CsLIF,Roses,Shawn Mendes,Illuminate (Deluxe),https://open.spotify.com/track/4uzUuDjoufcBXYZ27CsLIF,2017-04-20,0.4,0.611,232200,0.489,0,0.0,0,0.117,-6.771,1,65,0.0343,78.145,0.267
0WOvSEVpUGkNufX0w0M06F,13,LANY,LANY,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F,2017-06-30,0.69,0.784,234818,0.539,0,1.75e-05,8,0.0367,-8.148,0,67,0.0628,133.963,0.6970000000000001
2VdKelTyQHxQKyeTbimoHS,Something 'Bout You,Sir Rosevelt,Sir Rosevelt,https://open.spotify.com/track/2VdKelTyQHxQKyeTbimoHS,2017-12-15,0.189,0.6920000000000001,160107,0.6920000000000001,0,0.0,2,0.0884,-6.065,1,58,0.0818,153.255,0.75
6HR1z11h0ROUlWP4Kx8Z7G,Mad Stalkers,21 Savage,Without Warning,https://open.spotify.com/track/6HR1z11h0ROUlWP4Kx8Z7G,2017-10-30,0.147,0.9,202667,0.365,1,0.185,10,0.179,-6.395,0,59,0.235,135.003,0.136
4cA6e3U7mtJfAOq3dWNAUZ,In My Feelings,Kehlani,SweetSexySavage (Deluxe),https://open.spotify.com/track/4cA6e3U7mtJfAOq3dWNAUZ,2017-01-27,0.0293,0.556,219596,0.723,1,0.0,0,0.13,-5.337999999999999,1,58,0.149,110.628,0.555
1Dy3UTkDu5vO1cPgiFYdSE,Idk How to Kill Myself,Yunggoth✰,Idk How to Kill Myself,https://open.spotify.com/track/1Dy3UTkDu5vO1cPgiFYdSE,2017-10-27,0.617,0.434,136620,0.6559999999999999,1,0.00126,10,0.107,-6.063,1,60,0.0375,115.879,0.185
2rUwQj4SWaP2anuGDtNpYR,Self-Made,Bryson Tiller,True to Self,https://open.spotify.com/track/2rUwQj4SWaP2anuGDtNpYR,2017-05-26,0.00304,0.932,167853,0.7020000000000001,1,1.87e-05,7,0.267,-3.459,0,58,0.0903,143.001,0.53
5C61mqpe7Rm9yK4W0yRU1f,How Could You Play Me,Kiya Juliet,How Could You Play Me,https://open.spotify.com/track/5C61mqpe7Rm9yK4W0yRU1f,2017-08-29,0.00169,0.7879999999999999,102168,0.454,1,0.0,6,0.0778,-12.116,0,57,0.0567,113.94,0.465
6oG7bmUn7ws0qYEJ0eEbeG,Touch,Little Mix,Glory Days: The Platinum Edition,https://open.spotify.com/track/6oG7bmUn7ws0qYEJ0eEbeG,2017-11-24,0.032,0.607,213307,0.718,0,0.0,4,0.403,-4.095,1,68,0.0978,101.821,0.551
6LnG3cueIxb0SpZP3AfdUw,Triangle,Moon Laika,Triangle,https://open.spotify.com/track/6LnG3cueIxb0SpZP3AfdUw,2017-06-27,0.989,0.279,106315,0.00639,0,0.838,0,0.109,-32.406,1,62,0.0383,68.484,0.175
2AVZJ4u8JOhcYBX5yHGdrX,"It's On Us (Benefiting the ""It's On Us"" Campaign)",AJR,"It's On Us (Benefiting the ""It's On Us"" Campaign)",https://open.spotify.com/track/2AVZJ4u8JOhcYBX5yHGdrX,2017-03-31,0.0636,0.493,207671,0.718,0,0.0,9,0.08,-4.634,1,59,0.0399,88.05,0.328
6R6P2svDNwlc8bE0keLWaV,Campfire Rain,Forest FX,Sleep (Rain Sounds Compilation),https://open.spotify.com/track/6R6P2svDNwlc8bE0keLWaV,2017-05-05,0.1689999999999999,0.163,149841,0.989,0,0.996,10,0.453,-18.309,0,61,0.0487,78.961,1e-05
41LmqBEQojWdLobJyf2xjG,Cheapskate,Oliver Tree,Cheapskate,https://open.spotify.com/track/41LmqBEQojWdLobJyf2xjG,2017-07-21,0.56,0.428,177172,0.511,0,0.0,5,0.22,-6.988,0,60,0.153,143.684,0.33
28AgTOIZke8nitD0NNeb3G,Up All Night,Beck,Colors,https://open.spotify.com/track/28AgTOIZke8nitD0NNeb3G,2017-10-13,0.00384,0.635,190448,0.908,0,0.0834,1,0.239,-4.795,0,59,0.0563,110.012,0.637
7FyhrRNRJOZSM8IeuAx7su,Burning,Sam Smith,The Thrill Of It All (Special Edition),https://open.spotify.com/track/7FyhrRNRJOZSM8IeuAx7su,2017-11-03,0.885,0.631,203290,0.224,0,0.0,6,0.282,-9.383,1,58,0.0417,86.936,0.365
3zxIAOrkLc3QwhmtgQuQId,e.z. (feat. Machine Gun Kelly),blackbear,cybersex,https://open.spotify.com/track/3zxIAOrkLc3QwhmtgQuQId,2017-11-27,0.0356,0.7929999999999999,252171,0.531,1,9.47e-06,9,0.0905,-8.498,0,59,0.128,129.946,0.339
37pjhEI4SxbZ2ikeX6rmZN,Smooth Rain,FX & Effects,Rain Sounds,https://open.spotify.com/track/37pjhEI4SxbZ2ikeX6rmZN,2017-04-12,0.00703,0.113,228067,0.32,0,0.967,0,0.395,-16.797,0,61,0.13,95.682,0.0258
2BAmF6QyK5IYEOp1TFmt0u,Feel It,Young Thug,Beautiful Thugger Girls,https://open.spotify.com/track/2BAmF6QyK5IYEOp1TFmt0u,2017-06-16,0.0959,0.721,236587,0.513,1,0.0,7,0.341,-7.8820000000000014,0,58,0.121,124.02,0.31
7i95lmF9ViDZyXaC4UNVkE,Vicodin,Sean Jacobs,Vicodin,https://open.spotify.com/track/7i95lmF9ViDZyXaC4UNVkE,2017-05-12,0.0715,0.642,185243,0.7759999999999999,1,0.0,10,0.146,-5.216,0,57,0.135,102.995,0.759
2GnVuaoKSkB6Xa07l1BBg8,N.I.B.,Black Sabbath,The Ultimate Collection,https://open.spotify.com/track/2GnVuaoKSkB6Xa07l1BBg8,2017-02-03,0.0838,0.476,364493,0.556,0,1.59e-05,4,0.125,-10.586,0,56,0.0646,103.122,0.43
6SYasTzcB2CZlJfkEO7ZrS,Hard Livin',Chris Stapleton,From A Room: Volume 2,https://open.spotify.com/track/6SYasTzcB2CZlJfkEO7ZrS,2017-12-01,0.0018,0.5479999999999999,179227,0.652,0,0.21,2,0.0975,-9.894,1,57,0.0284,92.927,0.867
2jRISGsO4RTm9CQVb1Jusn,I'm Not Her,Clara Mae,I'm Not Her,https://open.spotify.com/track/2jRISGsO4RTm9CQVb1Jusn,2017-11-10,0.228,0.477,194204,0.51,0,0.0,2,0.0755,-8.94,1,63,0.275,111.893,0.477
39u2PsqrAZpZ0KPx6CjasV,Droppin' Seeds (feat. Lil' Wayne),"Tyler, The Creator",Flower Boy,https://open.spotify.com/track/39u2PsqrAZpZ0KPx6CjasV,2017-07-21,0.103,0.401,60000,0.532,1,0.0,5,0.478,-11.554,0,60,0.508,84.777,0.413
2oL0HIuo0cxIycDtJWbpuN,Where'd U Go,ILLENIUM,Awake,https://open.spotify.com/track/2oL0HIuo0cxIycDtJWbpuN,2017-09-21,0.0302,0.464,184556,0.637,0,3.37e-05,2,0.0876,-4.37,1,59,0.0694,186.1,0.281
3CwzV42BwEDA4i3gSf5EjW,Let Down,Palisades,Palisades,https://open.spotify.com/track/3CwzV42BwEDA4i3gSf5EjW,2017-01-20,0.0053799999999999,0.5760000000000001,217414,0.813,0,0.0,7,0.316,-6.587999999999999,0,57,0.0417,147.885,0.251
5E5MqaS6eOsbaJibl3YeMZ,Homesick,Dua Lipa,Dua Lipa (Deluxe),https://open.spotify.com/track/5E5MqaS6eOsbaJibl3YeMZ,2017-06-02,0.948,0.426,230480,0.224,0,0.0,6,0.112,-8.683,1,69,0.0391,85.728,0.399
2zRiYzBzeabQQ16BK3c6jk,Heaven In Hiding,Halsey,hopeless fountain kingdom (Deluxe),https://open.spotify.com/track/2zRiYzBzeabQQ16BK3c6jk,2017-06-02,0.0957,0.55,207174,0.8740000000000001,1,0.0,1,0.0618,-3.954,0,60,0.136,117.926,0.476
347hgqCHnL4GfgVX5hZfNv,Daddy's Birthday,Young Thug,Beautiful Thugger Girls,https://open.spotify.com/track/347hgqCHnL4GfgVX5hZfNv,2017-06-16,0.203,0.845,208920,0.37,1,0.0,4,0.104,-7.332999999999997,0,58,0.519,152.94899999999996,0.269
0b1Xx3vUapY6ZOqbPMcpDq,Outta Style,Aaron Watson,Vaquero,https://open.spotify.com/track/0b1Xx3vUapY6ZOqbPMcpDq,2017-02-24,0.0883,0.617,222213,0.8859999999999999,0,1.35e-05,2,0.0856,-4.352,1,56,0.0425,124.979,0.873
51lPx6ZCSalL2kvSrDUyJc,You're Gonna Live Forever in Me,John Mayer,The Search for Everything,https://open.spotify.com/track/51lPx6ZCSalL2kvSrDUyJc,2017-04-14,0.983,0.5379999999999999,190013,0.131,0,0.00522,7,0.156,-14.104,1,64,0.0316,136.149,0.32
6Iuh3vNjpWhSeHM3RZgzQL,Bam,JAY-Z,4:44,https://open.spotify.com/track/6Iuh3vNjpWhSeHM3RZgzQL,2017-07-07,0.455,0.639,234973,0.7879999999999999,1,0.0,6,0.058,-2.879,1,60,0.35,155.91299999999995,0.847
1pkMzGqBBS10nDiiYrNGGJ,A Ella,KAROL G,Unstoppable,https://open.spotify.com/track/1pkMzGqBBS10nDiiYrNGGJ,2017-10-27,0.242,0.735,198907,0.759,0,1.96e-05,2,0.15,-5.354,1,67,0.193,181.902,0.598
2PXTRyViXMQnezQOs6vDHa,Brain X 1000,Noise Makers,White Noise,https://open.spotify.com/track/2PXTRyViXMQnezQOs6vDHa,2017-05-07,0.908,0.383,166000,0.138,0,0.973,2,0.105,-51.12300000000001,1,60,0.0469,137.211,0.036
6tF92PMv01Ug9Dh8Rmy6nH,New Rules,Dua Lipa,Dua Lipa,https://open.spotify.com/track/6tF92PMv01Ug9Dh8Rmy6nH,2017-06-02,0.00261,0.762,209320,0.7,0,1.56e-05,9,0.153,-6.021,0,55,0.0694,116.073,0.608
16DRIwIBIgZdAgpp0vLh5q,When I Pray for You,Dan + Shay,When I Pray for You,https://open.spotify.com/track/16DRIwIBIgZdAgpp0vLh5q,2017-02-03,0.054,0.382,209173,0.7809999999999999,0,0.0,2,0.23,-4.243,1,57,0.0433,163.815,0.354
2ZpkUn9s1jgKGxsPWnbtMq,oh fuck i'm drunk,guccihighwaters,singles,https://open.spotify.com/track/2ZpkUn9s1jgKGxsPWnbtMq,2017-10-16,0.846,0.71,161897,0.394,1,2.35e-06,3,0.11,-9.959,0,60,0.0368,120.145,0.198
3ruGcz1vh9wdcLJ7IF4ek2,Dormiveglia,Benjamin Gustafsson,Presomnal,https://open.spotify.com/track/3ruGcz1vh9wdcLJ7IF4ek2,2017-11-17,0.992,0.289,161020,0.029,0,0.906,1,0.133,-31.863000000000003,1,61,0.0285,66.942,0.4
6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,Leave a Light On,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,2017-10-13,0.0153,0.586,185863,0.624,0,1.78e-06,5,0.133,-5.9460000000000015,1,73,0.113,68.976,0.267
5W9QCBJ6Em0XWX333YrNhc,Rent Money,Future,FUTURE,https://open.spotify.com/track/5W9QCBJ6Em0XWX333YrNhc,2017-06-30,0.0331,0.6940000000000001,265366,0.493,1,2.04e-06,1,0.431,-8.581,1,58,0.373,166.457,0.313
7A55QoGK0vf8lGNtaWZm45,When Someone Stops Loving You,Little Big Town,The Breaker,https://open.spotify.com/track/7A55QoGK0vf8lGNtaWZm45,2017-02-24,0.263,0.482,228373,0.7070000000000001,0,0.0,2,0.115,-3.127,1,57,0.0347,125.294,0.238
2SOUTN8rzGAkBr001HqAXe,Run to You,Lea Michele,Places,https://open.spotify.com/track/2SOUTN8rzGAkBr001HqAXe,2017-04-28,0.637,0.399,217427,0.362,0,8.47e-06,6,0.0965,-8.37,1,65,0.0337,125.73,0.311
5c1gWcamTmYP1t3UwN6caS,Bleed The Same,Mandisa,Out Of The Dark,https://open.spotify.com/track/5c1gWcamTmYP1t3UwN6caS,2017-05-19,0.0424,0.629,244360,0.69,0,0.0,7,0.363,-4.894,1,57,0.0357,102.036,0.307
4MODTnPdps3hsz2sS7UAqC,Class of 2017 Mash-Up: My Wish / I Hope You Dance / The Climb / I Lived,Anthem Lights,"We Got You Covered, Vol. 2",https://open.spotify.com/track/4MODTnPdps3hsz2sS7UAqC,2017-09-08,0.7659999999999999,0.305,213303,0.358,0,0.0,4,0.0992,-7.395,1,58,0.0378,72.331,0.259
5PIt7FaU4iHzVmwYYFCnVp,Son of the South,Upchurch,Son of the South,https://open.spotify.com/track/5PIt7FaU4iHzVmwYYFCnVp,2017-04-21,0.013,0.514,206387,0.706,1,0.0,9,0.7879999999999999,-6.7189999999999985,1,55,0.0543,199.797,0.136
32bZDrurIGh2Cts0l2tRtL,Words Fail,Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),https://open.spotify.com/track/32bZDrurIGh2Cts0l2tRtL,2017-02-03,0.792,0.368,351920,0.237,0,0.0,0,0.122,-9.49,1,59,0.0389,95.871,0.328
7BpYWzZwrsljT1eIjb0TqR,Told You So,Paramore,After Laughter,https://open.spotify.com/track/7BpYWzZwrsljT1eIjb0TqR,2017-05-12,0.0029,0.639,188947,0.8140000000000001,0,2.98e-05,2,0.0529,-5.6320000000000014,0,60,0.0385,123.922,0.904
0kevbx0ZIY66VQYgDOjXnw,That's All,sKitz Kraven,#Newmusicmondays (The Collection),https://open.spotify.com/track/0kevbx0ZIY66VQYgDOjXnw,2017-12-11,0.486,0.73,210938,0.618,1,0.0,1,0.102,-8.185,1,57,0.329,128.113,0.19
3OrzQ7xwaLyhEV7M10CqCS,Lonely,Yung Bans,Lonely,https://open.spotify.com/track/3OrzQ7xwaLyhEV7M10CqCS,2017-12-15,0.248,0.764,194565,0.362,1,3e-06,6,0.0974,-13.237,0,58,0.317,153.954,0.352
72Hr8XLZckFo1Gie68XoMf,Grace Got You,MercyMe,Lifer,https://open.spotify.com/track/72Hr8XLZckFo1Gie68XoMf,2017-03-31,0.122,0.61,215133,0.831,0,0.0,11,0.105,-3.422,0,55,0.0307,87.001,0.7240000000000001
3Uv7mHKnkvdop08vJ34KjI,Pensando En Ti,Cuarto de Milla,Pensando En Ti,https://open.spotify.com/track/3Uv7mHKnkvdop08vJ34KjI,2017-12-08,0.215,0.8109999999999999,149813,0.635,0,0.0,5,0.2,-6.5939999999999985,1,59,0.0557,104.915,0.918
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,Cold War Kids,LA DIVINE,https://open.spotify.com/track/12pdXFcruNcPUbZypKUDgz,2017-04-07,0.00462,0.5670000000000001,214360,0.863,0,4.77e-05,7,0.207,-5.158,0,60,0.037,106.03,0.722
2sDfnEOD1MlaOW2yTYSHZQ,Mi Vida Eres Tú,Virlan Garcia,Mi Vida Eres Tú,https://open.spotify.com/track/2sDfnEOD1MlaOW2yTYSHZQ,2017-10-06,0.5820000000000001,0.581,200704,0.52,0,0.0,3,0.0843,-4.655,1,63,0.0305,151.793,0.8690000000000001
77O9eTcQpYwCnANBQHjGDQ,Lamentation for a Lost Life,Max Richter,Taboo (Music From The Original TV Series),https://open.spotify.com/track/77O9eTcQpYwCnANBQHjGDQ,2017-09-15,0.994,0.518,141494,0.00783,0,0.957,0,0.111,-30.163,0,62,0.0468,74.609,0.051
5EIIvtMRH9qyf5wIyEfT8l,Signs of Jealousy,Lil Skies,Life of a Dark Rose,https://open.spotify.com/track/5EIIvtMRH9qyf5wIyEfT8l,2017-12-12,0.39,0.743,178132,0.76,1,0.0,0,0.176,-8.484,1,58,0.106,142.02700000000004,0.787
17q1nFo1UQvXiQ8TD7aI8H,Come Along,Cosmo Sheldrake,Come Along,https://open.spotify.com/track/17q1nFo1UQvXiQ8TD7aI8H,2017-10-12,0.76,0.649,219413,0.6990000000000001,0,0.00474,0,0.208,-5.5310000000000015,0,55,0.0846,97.967,0.309
20HB3FzjaKennmHRcpDvtz,Demons in My Orbit,guardin,Demons in My Orbit,https://open.spotify.com/track/20HB3FzjaKennmHRcpDvtz,2017-07-04,0.0158,0.4,174743,0.6809999999999999,0,0.0,0,0.0627,-5.931,1,59,0.218,180.107,0.0695
3G9zeErd0kMx012kmYUrm7,Lose My Cool,Amber Mark,3:33am,https://open.spotify.com/track/3G9zeErd0kMx012kmYUrm7,2017-05-12,0.564,0.7170000000000001,214578,0.482,0,0.000235,3,0.0921,-8.071,1,62,0.0465,103.006,0.321
7iTYXBv6yqU7AFcxLKjlPD,i thought i died inside,guccihighwaters,singles,https://open.spotify.com/track/7iTYXBv6yqU7AFcxLKjlPD,2017-10-16,0.908,0.66,186481,0.383,1,0.0,6,0.106,-9.781,0,61,0.0359,129.959,0.173
1r0faljjM2b876iNoaDUh5,Sacrifices,Big Sean,I Decided.,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5,2017-02-03,0.258,0.779,287320,0.56,1,0.0,10,0.241,-7.564,0,58,0.253,142.032,0.421
2KtGuSoEszAKKjF7Yovhcg,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix",YFN Lucci,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) [Remix]",https://open.spotify.com/track/2KtGuSoEszAKKjF7Yovhcg,2017-05-11,0.13,0.746,236923,0.653,1,0.0,7,0.17,-4.691,1,57,0.0574,155.947,0.607
5ZJ9wxMqAhIOekYLmukc2L,Jennifer,Trinidad Cardona,Jennifer,https://open.spotify.com/track/5ZJ9wxMqAhIOekYLmukc2L,2017-09-11,0.518,0.757,213540,0.769,1,0.0,5,0.334,-6.291,0,60,0.0992,124.129,0.774
5A8EYS9Z4hz4EmtU8W8kI3,I Sip,Tory Lanez,I Sip,https://open.spotify.com/track/5A8EYS9Z4hz4EmtU8W8kI3,2017-11-16,0.198,0.645,196436,0.546,1,0.0,5,0.111,-11.185,0,60,0.36,99.994,0.54
7jYUaoOfdcYgUvkK8NnFfx,Tranz,Gorillaz,The Now Now,https://open.spotify.com/track/7jYUaoOfdcYgUvkK8NnFfx,2018-06-29,0.0324,0.649,162627,0.883,0,0.0185,7,0.0658,-5.058,1,65,0.0306,135.141,0.779
14oQGWPqh5BriU78hT19CE,Enemy,Oliver Tree,Alien Boy EP,https://open.spotify.com/track/14oQGWPqh5BriU78hT19CE,2018-02-16,0.306,0.721,114313,0.504,0,0.0,6,0.116,-3.544,0,61,0.0474,140.005,0.0723
0YIfZYYfVytcD1q0Mx57Ey,The Light,Jeremih,MIH-TY,https://open.spotify.com/track/0YIfZYYfVytcD1q0Mx57Ey,2018-10-26,0.0138,0.855,180027,0.4970000000000001,1,4.4299999999999986e-05,11,0.0294,-7.723,0,62,0.254,93.029,0.626
0oagwWkGlBoACUuKvTmqZV,A Million Dreams,P!nk,A Million Dreams,https://open.spotify.com/track/0oagwWkGlBoACUuKvTmqZV,2018-10-24,0.272,0.312,273640,0.499,0,0.0,7,0.0901,-6.282,1,67,0.0397,148.173,0.191
40arlhUYA1eX4sKKZ8lfmy,Pond Creek Road,Upchurch,Creeker,https://open.spotify.com/track/40arlhUYA1eX4sKKZ8lfmy,2018-02-12,0.00441,0.5489999999999999,164455,0.754,1,0.0,9,0.423,-6.011,1,58,0.0366,110.046,0.443
530TAWLytdeGGAhg7y0JB5,Make Him Wait,Abby Anderson,Make Him Wait,https://open.spotify.com/track/530TAWLytdeGGAhg7y0JB5,2018-04-27,0.684,0.406,203240,0.4270000000000001,0,1.18e-06,3,0.108,-8.177,1,59,0.0416,158.80200000000005,0.21
4rcbkYwipgC6L1GQzPhZoK,Silent Agreement,Joel Lyssarides,Dreamer,https://open.spotify.com/track/4rcbkYwipgC6L1GQzPhZoK,2018-08-24,0.994,0.23,135467,0.0274,0,0.933,8,0.0993,-29.02,0,65,0.0449,68.028,0.0394
5RvGALtC711pdju6fnZ7ig,the 1,blackbear,the 1,https://open.spotify.com/track/5RvGALtC711pdju6fnZ7ig,2018-08-23,0.0583,0.5710000000000001,206875,0.531,0,0.0,4,0.122,-6.1370000000000005,0,61,0.0385,108.075,0.439
6P1XtHEPUFa7vLYFssqTOc,Hot Nigga,Mike Sherm,Hot Nigga,https://open.spotify.com/track/6P1XtHEPUFa7vLYFssqTOc,2018-05-10,0.0998,0.86,96095,0.5529999999999999,1,0.056,2,0.264,-9.096,1,58,0.0665,106.985,0.131
0syXbGoFZbTMXm8hGCEvW0,Old Money,Playboi Carti,Die Lit,https://open.spotify.com/track/0syXbGoFZbTMXm8hGCEvW0,2018-05-11,0.0271,0.716,135547,0.618,1,0.0,2,0.342,-10.227,1,61,0.338,162.957,0.584
36V4aP2bpDUuvBYcpku9LI,Pure Imagination,Unclenathannn,Our Remedy,https://open.spotify.com/track/36V4aP2bpDUuvBYcpku9LI,2018-03-19,0.765,0.8240000000000001,99838,0.0312,1,7.55e-05,7,0.0845,-15.873,1,62,0.0921,72.727,0.314
4uGY9CqDtGtaTTLg1cgsWD,Machine,Imagine Dragons,Origins (Deluxe),https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD,2018-11-09,0.0016,0.638,181880,0.679,0,0.00655,4,0.121,-5.278,1,67,0.0425,81.045,0.596
5aOpKCKguEnViGOKZxZern,Take Yo Man,City Girls,PERIOD,https://open.spotify.com/track/5aOpKCKguEnViGOKZxZern,2018-05-11,0.00143,0.773,176308,0.7879999999999999,1,0.0,2,0.584,-2.801,1,60,0.0719,98.022,0.605
6Jb7UPWUXDOrgdI0XnBSp5,HUSHH,AViVA,Hushh,https://open.spotify.com/track/6Jb7UPWUXDOrgdI0XnBSp5,2018-08-03,0.103,0.758,180197,0.721,0,0.000354,8,0.381,-6.291,0,64,0.0582,116.908,0.728
6Tvzf3VEi16JMhAgOwdt2y,Birds,Imagine Dragons,Origins (Deluxe),https://open.spotify.com/track/6Tvzf3VEi16JMhAgOwdt2y,2018-11-09,0.0146,0.649,219440,0.517,0,1.63e-06,1,0.145,-7.428,0,73,0.0297,119.997,0.35
5OpiyfqaQLdtwHd3SfembH,Pynk (feat. Grimes),Janelle Monáe,Dirty Computer,https://open.spotify.com/track/5OpiyfqaQLdtwHd3SfembH,2018-04-27,0.0375,0.672,240426,0.291,1,3.89e-06,8,0.0925,-7.843,1,61,0.0897,100.961,0.417
