id,track_name,artist_name,album_name,external_url,preview_url,release_date
6D2tzc8kRnZb7P1lNwMBLH,Close To You,Rihanna,ANTI (Deluxe),https://open.spotify.com/track/6D2tzc8kRnZb7P1lNwMBLH,,2016-01-28
17yrCsl1Ai6CZLBmGj6d6p,Pretty Sweet,Frank Ocean,Blonde,https://open.spotify.com/track/17yrCsl1Ai6CZLBmGj6d6p,,2016-08-20
7Hle5ryHW10GCpkE8pxlpx,What Cowboys Do,Casey Donahew,All Night Party,https://open.spotify.com/track/7Hle5ryHW10GCpkE8pxlpx,,2016-08-19
56OTBUIn4xlmDhtPowlA2d,Que Fuimos,Banda MS de Sergio Lizárraga,Que Bendición,https://open.spotify.com/track/56OTBUIn4xlmDhtPowlA2d,,2016-02-05
4EETgKkkLxXrsrc0q50K1P,Half a Song,Cody Johnson,Gotta Be Me,https://open.spotify.com/track/4EETgKkkLxXrsrc0q50K1P,,2016-08-05
4vuJuTLFomqItDrn482nzV,Move,Saint Motel,saintmotelevision,https://open.spotify.com/track/4vuJuTLFomqItDrn482nzV,,2016-10-21
2TsyTag2aNa4wmUNmExzcI,CRAZY NOISY BIZARRE TOWN,THE DU,CRAZY NOISY BIZARRE TOWN,https://open.spotify.com/track/2TsyTag2aNa4wmUNmExzcI,,2016-04-27
3TE9GbcsnQrxUrqpdpb8I0,Fuck Tha Police,N.W.A.,Straight Outta Compton (Music From The Motion Picture),https://open.spotify.com/track/3TE9GbcsnQrxUrqpdpb8I0,,2016-01-08
277XsneDiv30dhONPCOmrF,Off She Goes,Bad Suns,Disappear Here,https://open.spotify.com/track/277XsneDiv30dhONPCOmrF,,2016-09-16
3l75jB2gKi4VpgklWIbTOz,Sunday Vibes,Masego,The Pink Polo EP,https://open.spotify.com/track/3l75jB2gKi4VpgklWIbTOz,,2016-04-05
34i4yxPrHWquuR4kjiivFO,Somebody Else,VÉRITÉ,Somebody Else,https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,,2016-09-09
7t2eWdGWBTAxaXxaGqq9ts,Life Is Short,Ski Mask The Slump God,Life Is Short,https://open.spotify.com/track/7t2eWdGWBTAxaXxaGqq9ts,,2016-06-16
3KH5aME71gFcHvReW54ew4,You're My Girl (Lost Recording #6),Mark Diamond,War (The Lost Recordings),https://open.spotify.com/track/3KH5aME71gFcHvReW54ew4,,2016-11-11
1b6rmL3VXBgYTbn61kM8wT,Drug Dealers Anonymous,Pusha T,Drug Dealers Anonymous,https://open.spotify.com/track/1b6rmL3VXBgYTbn61kM8wT,,2016-06-23
4PA16FAl8LPmFmOhARawdV,Weston Road Flows,Drake,Views,https://open.spotify.com/track/4PA16FAl8LPmFmOhARawdV,,2016-05-06
0WCbhE2evMrIwRM0DlMy9k,Mixtape (feat. Young Thug & Lil Yachty),Chance the Rapper,Coloring Book,https://open.spotify.com/track/0WCbhE2evMrIwRM0DlMy9k,,2016-05-27
6WQyaRxqf332knjOMWUMQf,That's All I Need,Dirty Heads,Dirty Heads,https://open.spotify.com/track/6WQyaRxqf332knjOMWUMQf,,2016-07-15
5eG8QuQKOBvDeCyoOeMkhT,Alps,Novo Amor,Alps,https://open.spotify.com/track/5eG8QuQKOBvDeCyoOeMkhT,,2016-04-15
7pda6TLAbVGxUjIUtbiNt0,Dope Dealer,ScHoolboy Q,Blank Face LP,https://open.spotify.com/track/7pda6TLAbVGxUjIUtbiNt0,,2016-07-08
5LKXxwgll43fxe1lPF7sze,If You Let Me,Sinéad Harnett,If You Let Me,https://open.spotify.com/track/5LKXxwgll43fxe1lPF7sze,,2016-07-28
1LnvvETuCo3vqt1xC9j7J4,Game over!,Harris Cole,Game over!,https://open.spotify.com/track/1LnvvETuCo3vqt1xC9j7J4,,2016-08-02
2c37Gkpu75l3kvh1FUZrHV,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,Everything You Wanted,https://open.spotify.com/track/2c37Gkpu75l3kvh1FUZrHV,,2016-10-20
48yFrzTcnTCklWL9PRVZJj,Leve,Cartel De Santa,Viejo Marihuano,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj,,2016-11-18
57fGFSzxpGVosCuWWJeKTv,Whole Damn Thing,Chuck Wicks,Turning Point,https://open.spotify.com/track/57fGFSzxpGVosCuWWJeKTv,,2016-02-26
4COGASZEbAxmH6k5gYMo6G,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,,2016-11-24
7xrA11O07xo57Bbg6p4hck,Body Say,Demi Lovato,Body Say,https://open.spotify.com/track/7xrA11O07xo57Bbg6p4hck,,2016-07-01
7wmFsS43fO8vAg0vcr776N,My Jinji,落日飛車 Sunset Rollercoaster,Jinji Kikko,https://open.spotify.com/track/7wmFsS43fO8vAg0vcr776N,,2016-03-01
0sDqqcELNvGWI5u8mBxESD,,,,https://open.spotify.com/track/0sDqqcELNvGWI5u8mBxESD,,0000
2JXNOtb0ANe6MzgRYDQG2J,Morning In America,Jon Bellion,The Human Condition,https://open.spotify.com/track/2JXNOtb0ANe6MzgRYDQG2J,,2016-06-10
1Rpj9CZE7cGSXUCfiBf0eA,Ghosts,Jacob Tillberg,Ghosts,https://open.spotify.com/track/1Rpj9CZE7cGSXUCfiBf0eA,,2016-02-05
1nIyZKYmUsbEowiizbyr2Q,Star Of The Show,Thomas Rhett,Tangled Up (Deluxe / Big Machine Radio Release Special),https://open.spotify.com/track/1nIyZKYmUsbEowiizbyr2Q,,2016-10-27
4vzV11MKDc82D9r1YV61MQ,Moonlight in Atlanta,Russ,Moonlight in Atlanta,https://open.spotify.com/track/4vzV11MKDc82D9r1YV61MQ,,2016-01-15
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,Bruno Mars,24K Magic,https://open.spotify.com/track/0B0tYbVp7pDQAqKDhgMeaL,,2016-11-17
3toYHht60pj16nNK0e2HZy,,,,https://open.spotify.com/track/3toYHht60pj16nNK0e2HZy,,0000
6n77sRt4ihxmRlkEGLRqHZ,Lately,Dan + Shay,Obsessed,https://open.spotify.com/track/6n77sRt4ihxmRlkEGLRqHZ,,2016-06-03
1Ub6VfiTXgyV8HnsfzrZzC,Great Days,Karen Aoki,Great Days,https://open.spotify.com/track/1Ub6VfiTXgyV8HnsfzrZzC,,2016-10-19
60j4KO4XiFxLM6qy2Enic2,Inhale Exhale (feat. Protoje),Rebelution,Falling into Place,https://open.spotify.com/track/60j4KO4XiFxLM6qy2Enic2,,2016-06-03
1Vk4yRsz0iBzDiZEoFMQyv,Mia & Sebastian’s Theme,Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),https://open.spotify.com/track/1Vk4yRsz0iBzDiZEoFMQyv,,2016-12-09
